Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message
349.672975,1248,,,,-0.046875,0.01171875,-1.025390625,-0.024338741,0.118878571,22.1970005,0.944213867,3132,0,20.95871569,7.982689566,38.08768479,0.014892045,0.005672035,1.033203125,
349.693615,1248,,,,-0.03125,-0.048828125,-0.96484375,-0.026022828,0.118878571,22.20066643,0.770670593,3146,0,17.10940076,8.572809243,50.10584161,0.013866933,0.006948143,1.033203125,
349.714655,1248,,,,-0.048828125,-0.017578125,-0.99609375,-0.029013501,0.11935198,22.19885635,0.790318072,3146,0,17.54415735,9.557324142,54.47582321,0.012488012,0.006802947,1.033203125,
349.736035,1248,,,,0,-0.08203125,-1.0234375,-0.023859787,0.118976555,22.19942856,0.779854894,3147,0,17.312333,7.862335715,45.4146516,0.015132469,0.006872358,1.03125,
349.75716,1248,,,,-0.03125,0.03125,-1.05859375,-0.023456645,0.118601131,22.201334,0.767415345,3138,0,17.03764438,7.708118937,45.241694,0.015386521,0.006961123,1.03125,
349.7799,1248,,,,0,-0.03515625,-1.0234375,-0.023920244,0.118463512,22.19950104,0.806884766,3139,0,17.91243919,7.86196153,43.8910717,0.015067933,0.006613477,1.029296875,
349.80432,1248,,,,-0.037109375,-0.029296875,-0.984375,-0.024160126,0.118162952,22.20057297,0.791015625,3135,0,17.5610001,7.930625005,45.16044052,0.014899576,0.006728714,1.029296875,
349.826145,1261,,,,-0.0234375,-0.060546875,-1.037109375,-0.024319217,0.117615779,22.19999886,0.782470703,3130,0,17.37084871,7.971785102,45.89174215,0.014754008,0.006770871,1.02734375,
349.84701,1261,,,,-0.07421875,-0.037109375,-1,-0.024598245,0.1175244,22.19866753,0.799967468,3135,0,17.75821185,8.074902776,45.47137316,0.01455428,0.006618031,1.02734375,
349.869235,1261,,,,0.0625,-0.080078125,-1.001953125,-0.024992473,0.117974689,22.19771385,1.072823644,3135,0,23.81423226,8.20590081,34.45796918,0.014376811,0.004953957,1.025390625,
349.890925,1261,,,,-0.0625,-0.044921875,-0.96484375,-0.027321688,0.118424978,22.19449997,1.176757813,3175,0,26.11755123,9.083632839,34.77980289,0.013037182,0.004534306,1.021484375,
349.911895,1261,,,,-0.07421875,-0.015625,-1.041015625,-0.041510074,0.121221396,22.19533348,1.108398438,3237,0,24.60127295,14.07299139,57.20432196,0.008613762,0.004927444,1.021484375,
349.933795,1261,,,,-0.08203125,-0.068359375,-1.0390625,-0.041876659,0.126448715,22.19771385,1.029575944,3280,0,22.85423219,14.38496588,62.94224087,0.008790338,0.005532836,1.0234375,
349.954935,1261,,,,-0.0234375,-0.033203125,-1.05078125,-0.037955285,0.129329906,22.19542885,0.99609375,3313,0,22.10872795,13.16890983,59.56430353,0.009820851,0.005849722,1.025390625,
349.976575,1261,,,,-0.015625,0.017578125,-0.98046875,-0.034269851,0.133709492,22.19714355,1.014229894,3333,0,22.51300655,11.9614999,53.13150811,0.011178322,0.005939211,1.025390625,
350.00152,1261,,,,-0.0234375,-0.052734375,-1.04296875,-0.031607617,0.135181464,22.19885635,0.927734375,3341,0,20.59464213,11.05951489,53.70093262,0.012223092,0.006563914,1.029296875,
350.02299,1261,,,,0.01171875,0.0390625,-1.013671875,-0.030473626,0.13627581,22.19771385,0.971679688,3350,0,21.56906766,10.69050007,49.56403418,0.012747375,0.006318113,1.03125,
350.04372,1261,,,,-0.15625,-0.083984375,-0.998046875,-0.029165006,0.136308839,22.19885635,0.991908491,3351,0,22.0192341,10.23517986,46.48290586,0.013317679,0.006190444,1.03125,
350.065005,1261,,,,-0.09375,-0.041015625,-0.98046875,-0.029253231,0.135886074,22.19543076,0.944475472,3360,0,20.96303994,10.29206723,49.09625349,0.013202991,0.006482174,1.033203125,
350.086595,1261,,,,0,-0.09375,-0.984375,-0.030243773,0.136099658,22.19666481,0.926106751,3365,0,20.55648113,10.65718545,51.84343263,0.012770694,0.006620766,1.033203125,
350.10827,1261,,,,-0.15625,-0.0546875,-0.931640625,-0.02956421,0.137530895,22.19771385,0.979352653,3366,0,21.73938995,10.42066491,47.93448636,0.0131979,0.006326346,1.03125,
350.129645,1261,,,,0.046875,-0.0625,-1.125,-0.028492882,0.137535299,22.19600105,0.982142866,3366,0,21.79964408,10.04354258,46.07204846,0.013693903,0.006309062,1.033203125,
350.15135,1261,,,,0,0.005859375,-0.982421875,-0.029392309,0.137726865,22.19828606,0.920758903,3366,0,20.43926952,10.36067509,50.69004585,0.013293233,0.006738346,1.033203125,
350.171775,1261,,,,-0.09375,-0.015625,-1.07421875,-0.029685167,0.138352205,22.19600105,0.964006722,3374,0,21.39709422,10.48913401,49.02130121,0.01319005,0.006465934,1.037109375,
350.19371,1261,,,,-0.015625,-0.08203125,-0.994140625,-0.028774476,0.138352205,22.19600105,0.947265625,3368,0,21.02550881,10.14871685,48.26859098,0.013632483,0.006580207,1.037109375,
350.215055,1261,,,,0,0.046875,-1.060546875,-0.028784099,0.138926902,22.19750023,0.968017578,3372,0,21.48757041,10.16312711,47.2977024,0.0136697,0.006465454,1.037109375,
350.2374,1261,,,,-0.0234375,-0.03125,-1.037109375,-0.028770803,0.137411993,22.19733429,0.953776062,3369,0,21.17128608,10.14986731,47.94166622,0.013538304,0.006490489,1.0390625,
350.259385,1261,,,,-0.0625,-0.013671875,-0.98046875,-0.028552069,0.137411993,22.19600105,0.978655159,3374,0,21.72223095,10.08692875,46.43597045,0.013622778,0.006325869,1.0390625,
350.28193,1261,,,,0.078125,-0.17578125,-1,-0.028814823,0.13789421,22.19657326,0.941685259,3367,0,20.90218584,10.16108241,48.61253498,0.013570819,0.006597119,1.037109375,
350.30406,1269,,,,-0.125,-0.11328125,-0.869140625,-0.029029724,0.138422666,22.1989994,0.952148438,3367,0,21.1367426,10.23509837,48.42325311,0.013524312,0.006548912,1.03515625,
350.32631,1269,,,,-0.0234375,0.05859375,-1.076171875,-0.02822572,0.13868139,22.19885635,0.934709847,3366,0,20.74948963,9.949852499,47.95227583,0.013938035,0.006683605,1.037109375,
350.348075,1269,,,,0.03125,-0.08203125,-0.943359375,-0.028544421,0.138341196,22.19600105,1.182338119,3370,0,26.24317812,10.07238628,38.38096985,0.013734699,0.005271511,1.03515625,
350.369955,1269,,,,-0.19921875,0.234375,-1.05078125,-0.030594893,0.139084338,22.19666862,1.214192748,3406,0,26.95103408,10.9112815,40.48557643,0.012746838,0.005160631,1.041015625,
350.391835,1269,,,,0.03125,-0.064453125,-1.15234375,-0.038604128,0.141498726,22.19771385,1.138392806,3440,0,25.26971776,13.90775553,55.03724127,0.010174088,0.005599537,1.044921875,
350.413035,1269,,,,-0.099609375,0.03125,-1.142578125,-0.039344331,0.144470194,22.19771385,1.124441981,3465,0,24.96004134,14.27574087,57.1943799,0.010119979,0.005788059,1.044921875,
350.434395,1269,,,,0.109375,0.056640625,-1.1640625,-0.036203064,0.147431755,22.19657326,1.082589269,3480,0,24.02977201,13.1945689,54.90925548,0.01117367,0.006135379,1.046875,
350.45598,1269,,,,-0.046875,-0.0859375,-1.0234375,-0.034402043,0.149868161,22.19943047,0.979352653,3495,0,21.74107112,12.59274305,57.92144728,0.011901153,0.00689332,1.044921875,
350.47751,1269,,,,-0.046875,0.189453125,-0.87109375,-0.033542571,0.149747056,22.19657326,1.07631135,3502,0,23.89042373,12.29995487,51.48487532,0.012174602,0.006268079,1.044921875,
350.50136,1269,,,,-0.1484375,-0.03125,-1.056640625,-0.032042875,0.149449799,22.19657326,1.005161881,3504,0,22.31114934,11.75737704,52.69731676,0.012711151,0.006698436,1.05078125,
350.522305,1269,,,,0,0.138671875,-1.15625,-0.032833007,0.151141962,22.19657326,1.047712088,3507,0,23.25561811,12.05810042,51.85026844,0.012534475,0.006499159,1.056640625,
350.54377,1269,,,,-0.078125,-0.248046875,-0.916015625,-0.031735164,0.151167284,22.19733429,1.088867188,3509,0,24.16994896,11.66252546,48.2521725,0.012961797,0.006254349,1.056640625,
350.56502,1269,,,,-0.21875,0.236328125,-1.0078125,-0.032027477,0.151476652,22.1989994,1.031494141,3512,0,22.89813781,11.77983016,51.44448973,0.012858984,0.006615239,1.05859375,
350.5861,1269,,,,-0.048828125,-0.09765625,-1.103515625,-0.031620277,0.151869691,22.19733429,1.045735717,3516,0,23.21254528,11.64249624,50.15605181,0.013044427,0.00654257,1.060546875,
350.606925,1269,,,,0.01953125,-0.07421875,-0.9609375,-0.031482196,0.152869356,22.19657326,1.066545725,3511,0,23.67366031,11.57594384,48.89798912,0.013205779,0.00645736,1.0625,
350.628845,1269,,,,0.13671875,0.03125,-0.966796875,-0.030829491,0.152604026,22.19599915,1.092354894,3511,0,24.24590829,11.33418585,46.74679833,0.013464048,0.006294012,1.0546875,
350.651845,1269,,,,-0.109375,-0.12109375,-0.98046875,-0.031041695,0.152317779,22.19485664,1.190011144,3518,0,26.41212674,11.43662538,43.30066067,0.01331842,0.005766964,1.05859375,
350.67318,1269,,,,-0.07421875,-0.046875,-1.0703125,-0.032971189,0.15263155,22.19599915,1.024693131,3531,0,22.74408787,12.1914682,53.60280116,0.012519538,0.006710823,1.0625,
350.695745,1269,,,,-0.109375,0.05859375,-0.783203125,-0.035616986,0.154798223,22.19828606,1.000279069,3531,0,22.20448091,13.17119953,59.31775477,0.011752781,0.006971486,1.060546875,
350.716055,1269,,,,-0.099609375,0.03515625,-1.25,-0.029547327,0.154316006,22.19799995,1.019693971,3529,0,22.63516671,10.92093872,48.24766194,0.014130288,0.006817533,1.064453125,
350.73801,1269,,,,0.09375,-0.083984375,-1.095703125,-0.029993568,0.154316006,22.19828606,1.038643956,3522,0,23.05611565,11.06078478,47.97332278,0.013951633,0.006693062,1.064453125,
350.75876,1269,,,,-0.07421875,-0.0390625,-0.8125,-0.031050272,0.153479283,22.19542885,1.03724885,3515,0,23.02218305,11.42882022,49.64264336,0.013429145,0.006666583,1.060546875,
350.780105,1269,,,,-0.01953125,-0.080078125,-1.171875,-0.030941575,0.152961836,22.19428635,1.027483225,3514,0,22.80425691,11.38562235,49.92761834,0.013434649,0.0067076,1.0625,
350.80246,1269,,,,-0.01171875,0.029296875,-1.0390625,-0.030821839,0.152961836,22.19733429,1.006673217,3516,0,22.34546191,11.34684908,50.77921024,0.013480556,0.00684532,1.0625,
350.823045,1269,,,,0.125,-0.177734375,-0.841796875,-0.031432459,0.153425336,22.1950016,1.10168457,3512,0,24.4518908,11.56017492,47.27722292,0.013271887,0.00627458,1.056640625,
350.84409,1269,,,,0.048828125,-0.125,-0.9453125,-0.031896351,0.15367305,22.19466972,1.060384154,3511,0,23.53487609,11.72687237,49.82763592,0.013104351,0.006529588,1.052734375,
350.865875,1269,,,,-0.041015625,0.154296875,-1.24609375,-0.031581624,0.152688799,22.19543076,1.062360525,3517,0,23.57954947,11.63277721,49.33417926,0.013125739,0.006475476,1.052734375,
350.88724,1269,,,,0.0625,-0.08203125,-0.9140625,-0.031545118,0.15263155,22.19942856,1.047712088,3513,0,23.25860964,11.60573175,49.898648,0.013151394,0.006562368,1.05078125,
350.908095,1269,,,,-0.25,0.083984375,-0.921875,-0.03137244,0.152556685,22.19733429,1.051432252,3510,0,23.33899318,11.53187993,49.41035734,0.013229125,0.006536558,1.05078125,
350.931325,1269,,,,-0.015625,-0.134765625,-1.298828125,-0.030936679,0.153151199,22.19657326,1.277901769,3518,0,28.36504022,11.39762171,40.1819339,0.013437119,0.005399294,1.056640625,
350.95326,1269,,,,-0.0625,-0.22265625,-0.78125,-0.033156843,0.15358057,22.19550133,1.029663086,3539,0,22.85388839,12.28700297,53.76329298,0.012499433,0.006720107,1.056640625,
350.97854,1269,,,,-0.048828125,0.19921875,-1.1953125,-0.036522475,0.154386467,22.19657326,1.035853744,3538,0,22.9924035,13.5332922,58.85984124,0.011407902,0.006714673,1.060546875,
351.0016,1269,,,,-0.048828125,-0.140625,-0.91796875,-0.030124096,0.154923732,22.19750023,1.008911133,3533,0,22.3953051,11.14477532,49.76389145,0.013901019,0.006917688,1.0625,
351.023855,1269,,,,-0.048828125,0.189453125,-1.060546875,-0.030434287,0.153554148,22.19828606,1.03515625,3522,0,22.97869455,11.22602497,48.8540589,0.013678408,0.006682457,1.060546875,
351.04512,1269,,,,-0.0625,-0.236328125,-1.025390625,-0.030342991,0.152933211,22.19828606,1.088867188,3520,0,24.17098531,11.18564709,46.2771664,0.013672272,0.00632714,1.060546875,
351.06613,1269,,,,-0.0625,0.03125,-1.04296875,-0.030554623,0.153575066,22.19942856,1.012137294,3520,0,22.46886955,11.26248042,50.12482001,0.01363599,0.006835015,1.064453125,
351.08751,1269,,,,0.03125,-0.140625,-1.0390625,-0.030849121,0.152894677,22.19771385,1.049804688,3515,0,23.30326405,11.35379247,48.72189768,0.013466397,0.006561084,1.060546875,
351.10859,1269,,,,-0.037109375,-0.00390625,-0.9375,-0.030858966,0.151572434,22.19866753,1.102701783,3506,0,24.47851027,11.32961367,46.28391822,0.013378429,0.006192061,1.05859375,
351.12929,1269,,,,-0.15625,0.046875,-1.181640625,-0.031088083,0.151074804,22.19828606,1.0958426,3513,0,24.3258275,11.43533641,47.00903353,0.013211225,0.006210469,1.060546875,
351.154285,1269,,,,0.046875,-0.052734375,-1.083984375,-0.032283653,0.151552617,22.19485664,1.182338119,3520,0,26.24182505,11.90153578,45.35330815,0.012733871,0.005775232,1.0625,
351.177125,1269,,,,-0.037109375,-0.09765625,-0.923828125,-0.034087886,0.152797794,22.19750023,1.022338867,3533,0,22.69336724,12.61277912,55.57914338,0.012114522,0.006733148,1.05859375,
351.19807,1269,,,,-0.0859375,0.158203125,-1.173828125,-0.035336072,0.155215484,22.19485664,1.016322494,3536,0,22.55713205,13.08504324,58.00845254,0.011862054,0.006880994,1.06640625,
351.219295,1269,,,,0.046875,-0.076171875,-0.912109375,-0.029872583,0.155985049,22.19799995,1.03515625,3525,0,22.97839839,11.02591616,47.98383236,0.014147128,0.006788334,1.0625,
351.24049,1269,,,,-0.203125,-0.087890625,-1.0703125,-0.029476585,0.154265362,22.19657326,1.064453125,3521,0,23.62721177,10.86753759,45.99585298,0.014195061,0.00652914,1.068359375,
351.26115,1269,,,,-0.13671875,0.216796875,-1.203125,-0.029915539,0.153777641,22.19599915,0.993303597,3511,0,22.04736579,10.99968069,49.89113348,0.013980191,0.006974876,1.07421875,
351.28219,1269,,,,0,-0.318359375,-0.802734375,-0.030491421,0.15436665,22.19799995,1.111653686,3518,0,24.67648846,11.2324865,45.51898265,0.013742874,0.006255617,1.0703125,
351.30405,1269,,,,-0.125,-0.025390625,-0.83984375,-0.031186596,0.154824646,22.19599915,1.044921875,3509,0,23.19308504,11.45861479,49.40530665,0.013511637,0.006675466,1.068359375,
351.32618,1274,,,,0.125,-0.01171875,-1.26953125,-0.031254679,0.153979115,22.19942856,1.027483225,3512,0,22.80954045,11.49563573,50.39836625,0.013394572,0.006750645,1.06640625,
351.34793,1274,,,,-0.0234375,0.00390625,-1.11328125,-0.031596966,0.153882231,22.19656944,1.022600412,3514,0,22.69822107,11.62810387,51.22914186,0.013233648,0.006779484,1.068359375,
351.36911,1274,,,,-0.078125,0.1171875,-1.017578125,-0.031815035,0.153398913,22.19600105,1.181640625,3512,0,26.22769656,11.70007793,44.60962826,0.013110931,0.005848738,1.068359375,
351.390055,1274,,,,0,0.01953125,-1.166015625,-0.031848917,0.153188632,22.19485664,1.165597081,3537,0,25.87026012,11.79685528,45.6000644,0.012985548,0.005921418,1.0703125,
351.41125,1274,,,,-0.03125,-0.26953125,-0.70703125,-0.037328536,0.154085907,22.19314384,1.180943131,3553,0,26.20884079,13.88738011,52.9873878,0.011095391,0.005879158,1.068359375,
351.433005,1274,,,,-0.203125,-0.09765625,-0.830078125,-0.037646148,0.158794678,22.19400024,1.118164063,3566,0,24.81653348,14.05767422,56.64640565,0.011295942,0.006398745,1.06640625,
351.454335,1274,,,,0.078125,0.068359375,-0.943359375,-0.035365908,0.159620392,22.19657326,1.158621669,3568,0,25.71743075,13.21591105,51.38892441,0.012077895,0.006206701,1.064453125,
351.479355,1274,,,,0,0.01953125,-1.009765625,-0.034548873,0.159905538,22.19657326,1.123046875,3582,0,24.92779223,12.9608684,51.99364742,0.012337564,0.006414749,1.068359375,
351.50407,1274,,,,0.0234375,0.189453125,-1.33984375,-0.034755893,0.160481336,22.1970005,1.168823242,3585,0,25.9443701,13.048747,50.29510044,0.012298601,0.006185594,1.07421875,
351.52749,1274,,,,-0.01171875,0.212890625,-1.12109375,-0.034553385,0.160388856,22.19799995,1.063232422,3585,0,23.60163325,12.97267449,54.96515579,0.012363592,0.006795668,1.080078125,
351.548225,1274,,,,0.078125,0.1640625,-1.26953125,-0.033166999,0.161705594,22.19449997,1.138305664,3586,0,25.26412503,12.4538717,49.29468836,0.012984363,0.006400601,1.087890625,
351.569035,1274,,,,-0.048828125,0.134765625,-1.193359375,-0.032433051,0.161738623,22.19400024,1.140950561,3585,0,25.32225702,12.17667326,48.08684015,0.013282661,0.006387212,1.091796875,
351.59127,1274,,,,-0.03125,-0.009765625,-1.01953125,-0.033759934,0.16172321,22.19771385,1.087472081,3586,0,24.13939408,12.67595135,52.51147276,0.01275827,0.006699555,1.091796875,
351.612165,1274,,,,-0.01171875,0.109375,-1.232421875,-0.033543863,0.161615316,22.19714165,1.146065831,3585,0,25.43938559,12.59429481,49.50707149,0.012832423,0.006352957,1.09375,
351.63497,1274,,,,0.0625,0.10546875,-1.21484375,-0.033358486,0.161760642,22.19599915,1.11537385,3586,0,24.75683702,12.52589557,50.59570237,0.012914098,0.006533979,1.095703125,
351.656895,1274,,,,-0.015625,0.064453125,-0.9765625,-0.033471896,0.162324329,22.19485664,1.105608225,3585,0,24.53881606,12.56671343,51.21157193,0.012917007,0.006615002,1.095703125,
351.67817,1274,,,,-0.03125,-0.041015625,-1.037109375,-0.032985538,0.162577548,22.19542885,1.160714269,3585,0,25.76255096,12.38478522,48.07282183,0.0131272,0.006310615,1.095703125,
351.70226,1274,,,,-0.0859375,0.10546875,-1.1015625,-0.034045516,0.162875906,22.19657326,1.104910731,3589,0,24.52523199,12.79609983,52.17524479,0.012728559,0.006641157,1.099609375,
351.72337,1274,,,,-0.162109375,-0.263671875,-0.609375,-0.033550767,0.164426046,22.19428635,1.077008963,3590,0,23.90344531,12.61176115,52.76126927,0.013037517,0.006878759,1.095703125,
351.74432,1274,,,,0,-0.28125,-0.8359375,-0.033043303,0.163337205,22.19714355,1.122349381,3586,0,24.91295034,12.40790167,49.80502712,0.013163967,0.006556317,1.09375,
351.76583,1274,,,,-0.15625,-0.18359375,-0.6953125,-0.033185845,0.161833305,22.19666862,1.085611939,3586,0,24.09696847,12.46134184,51.71331761,0.012986828,0.00671592,1.091796875,
351.78767,1274,,,,-0.1484375,-0.04296875,-0.759765625,-0.034031032,0.162425617,22.19543076,1.099330306,3586,0,24.40010969,12.77869526,52.37146645,0.012710657,0.006656758,1.08984375,
351.81021,1274,,,,0.015625,-0.166015625,-0.935546875,-0.033228533,0.163017929,22.19849968,1.094360352,3585,0,24.29315791,12.47538741,51.35350231,0.013067164,0.006710446,1.0859375,
351.83131,1274,,,,-0.099609375,0,-0.984375,-0.032367653,0.162599567,22.19400024,1.111653686,3586,0,24.67204217,12.15375289,49.26123588,0.013378548,0.006590438,1.083984375,
351.85337,1274,,,,-0.078125,-0.1171875,-0.80078125,-0.033349623,0.162456444,22.19428635,1.088867188,3585,0,24.16663015,12.52078745,51.81023324,0.012974938,0.006722346,1.080078125,
351.876515,1274,,,,-0.03125,-0.205078125,-0.83203125,-0.033266376,0.162456444,22.19542885,1.119559169,3586,0,24.84909587,12.49071683,50.2662829,0.013006175,0.006537721,1.076171875,
351.901225,1274,,,,-0.13671875,-0.08984375,-0.9140625,-0.03308329,0.161056033,22.19599915,1.116943359,3585,0,24.79167385,12.42119362,50.10227908,0.012966228,0.006496376,1.072265625,
351.92263,1274,,,,-0.13671875,-0.1171875,-0.806640625,-0.033307478,0.161158421,22.19599915,1.126098633,3585,0,24.99488429,12.50455578,50.02846036,0.012887977,0.006447656,1.068359375,
351.943465,1274,,,,0.015625,-0.244140625,-0.88671875,-0.033041688,0.161543755,22.19666862,1.053873658,3586,0,23.39248436,12.40675625,53.03736044,0.013020628,0.006905797,1.064453125,
351.966625,1274,,,,-0.125,-0.03125,-0.87109375,-0.033468368,0.16149201,22.19771385,1.128627181,3585,0,25.05294321,12.5653526,50.15519534,0.012852167,0.006446029,1.060546875,
351.988105,1274,,,,-0.09375,-0.376953125,-0.60546875,-0.032007219,0.161174936,22.19543076,1.137695313,3576,0,25.25163753,11.98440511,47.45991264,0.013448722,0.006382752,1.056640625,
352.00922,1274,,,,-0.125,-0.330078125,-0.623046875,-0.032344523,0.159389192,22.19714355,1.146065831,3580,0,25.43938778,12.12648461,47.66814642,0.013143891,0.006265449,1.052734375,
352.029245,1274,,,,-0.125,-0.42578125,-0.625,-0.034107668,0.160712536,22.19828606,1.133509994,3589,0,25.16197908,12.81901917,50.94598931,0.012537038,0.006387118,1.048828125,
352.051575,1274,,,,-0.0859375,-0.123046875,-0.78515625,-0.035239446,0.161031812,22.19200134,1.363932252,3594,0,30.26838637,13.26179789,43.81402341,0.012142533,0.005320132,1.04296875,
352.072295,1274,,,,-0.046875,-0.08984375,-0.916015625,-0.034398892,0.159827371,22.19428635,1.127232194,3613,0,25.01811409,13.01356471,52.01656953,0.012281598,0.006388466,1.041015625,
